0AE9,12.85,4.91,-1.44,85,000550.050
0AE9,13.63,5.47,-0.31,65,000550.150
0AE9,14.27,6.06,-1.05,73,000550.250
0AE9,14.87,6.70,0.17,80,000550.350
0AE9,15.29,7.51,-0.76,34,000550.450
0AE9,15.63,8.27,-1.41,30,000550.550
0AE9,15.84,9.11,-1.95,43,000550.650
0AE9,15.99,9.83,-2.37,48,000550.750
0AE9,16.05,10.49,-2.68,55,000550.850
0AE9,15.98,11.18,-1.12,63,000550.950
0AE9,15.89,11.84,-1.73,69,000551.050
0AE9,15.70,12.43,-2.17,72,000551.150
0AE9,15.45,12.99,-2.49,77,000551.250
0AE9,15.10,13.67,-1.12,37,000551.350
0AE9,14.69,14.23,-0.15,45,000551.450
0AE9,14.23,14.72,-0.72,50,000551.550
0AE9,13.69,15.13,-1.09,61,000551.650
0AE9,13.17,15.48,-1.36,68,000551.750
0AE9,12.62,15.73,-1.47,77,000551.850
0AE9,11.90,15.92,-0.81,85,000551.950
0AE9,11.21,16.12,-0.90,81,000552.050
0AE9,10.57,16.18,-0.85,87,000552.150
0AE9,9.91,16.19,-0.77,79,000552.250
0AE9,9.20,16.13,-0.40,61,000552.350
0AE9,8.54,16.04,-0.19,95,000552.450
0AE9,7.82,15.91,-0.27,66,000552.550
0AE9,7.17,15.67,-0.08,69,000552.650
0AE9,6.63,15.37,-0.21,74,000552.750
0AE9,6.14,15.11,-0.23,77,000552.850
0AE9,5.64,14.82,0.02,58,000552.950
0AE9,5.17,14.45,0.18,55,000553.050
0AE9,4.71,14.10,0.20,57,000553.150
0AE9,4.34,13.79,0.05,59,000553.250
0AE9,3.96,13.51,0.21,61,000553.350
0AE9,3.65,13.32,-0.04,61,000553.450
0AE9,3.40,13.13,-0.22,63,000553.550
0AE9,3.20,12.98,-0.31,63,000553.650
0AE9,3.05,12.87,-0.52,75,000553.750
0AE9,2.93,12.78,-0.11,75,000553.850
0AE9,nan,nan,nan,0,000553.950
0AE9,nan,nan,nan,0,000554.060
0AE9,2.85,12.70,-0.33,78,000554.160
0AE9,2.78,12.60,-0.51,75,000554.260
0AE9,2.73,12.53,-0.66,74,000554.360
0AE9,nan,nan,nan,0,000554.460
0AE9,nan,nan,nan,0,000554.560
0AE9,2.70,12.52,-0.22,76,000554.660
0AE9,2.67,12.47,-0.47,70,000554.760
0AE9,2.64,12.49,-0.05,73,000554.860
0AE9,2.63,12.50,0.24,76,000554.960
0AE9,2.62,12.49,0.47,73,000555.060
0AE9,nan,nan,nan,0,000555.160
0AE9,nan,nan,nan,0,000555.260
0AE9,2.60,12.49,0.64,73,000555.360
0AE9,nan,nan,nan,0,000555.460
0AE9,nan,nan,nan,0,000555.560
0AE9,2.59,12.50,0.19,74,000555.660
0AE9,2.58,12.49,-0.16,71,000555.760
0AE9,2.58,12.50,0.19,70,000555.860
0AE9,nan,nan,nan,0,000555.960
0AE9,nan,nan,nan,0,000556.060
0AE9,2.58,12.50,0.44,73,000556.160
0AE9,nan,nan,nan,0,000556.260
0AE9,nan,nan,nan,0,000556.360
0AE9,2.59,12.53,0.65,70,000556.460
0AE9,2.60,12.51,0.20,73,000556.560
0AE9,2.59,12.44,-0.14,70,000556.660
0AE9,nan,nan,nan,0,000556.760
0AE9,nan,nan,nan,0,000556.860
0AE9,2.59,12.38,0.19,68,000556.960
0AE9,2.58,12.38,-0.03,56,000557.060
0AE9,2.60,12.38,0.13,56,000557.160
0AE9,2.58,12.38,0.19,56,000557.260
0AE9,2.60,12.34,0.07,91,000557.360
0AE9,2.62,12.27,-0.08,84,000557.460
0AE9,2.65,12.16,-0.17,64,000557.560
0AE9,2.68,12.03,-0.26,68,000557.660
0AE9,2.64,11.82,-0.40,71,000557.760
0AE9,2.70,11.65,-0.21,82,000557.860
0AE9,2.75,11.49,0.06,79,000557.960
