0AE9,4.43,3.22,-0.38,89,001045.120
0AE9,4.43,3.21,-0.48,86,001045.220
0AE9,4.43,3.21,-0.46,90,001045.320
0AE9,4.45,3.19,-0.14,84,001045.420
0AE9,4.44,3.20,-0.31,86,001045.520
0AE9,4.46,3.16,-0.43,83,001045.630
0AE9,4.44,3.18,-0.18,89,001045.730
0AE9,4.42,3.19,0.03,88,001045.830
0AE9,4.42,3.21,0.13,90,001045.930
0AE9,4.39,3.23,-0.10,88,001046.030
0AE9,4.38,3.24,-0.29,87,001046.130
0AE9,4.37,3.24,-0.29,93,001046.230
0AE9,4.35,3.19,-0.44,85,001046.330
0AE9,4.38,3.19,-0.53,85,001046.430
0AE9,4.38,3.18,-0.21,87,001046.530
0AE9,4.37,3.18,-0.07,92,001046.630
0AE9,4.39,3.15,-0.20,87,001046.730
0AE9,4.46,3.14,-0.33,82,001046.830
0AE9,4.47,3.16,-0.35,89,001046.930
0AE9,4.46,3.17,-0.16,90,001047.030
0AE9,4.44,3.18,0.07,87,001047.130
0AE9,4.42,3.20,0.19,89,001047.230
0AE9,4.41,3.21,0.01,90,001047.330
0AE9,4.40,3.22,-0.06,91,001047.430
0AE9,4.41,3.20,0.05,90,001047.530
0AE9,4.45,3.17,0.05,89,001047.630
0AE9,4.42,3.20,0.14,91,001047.730
0AE9,4.41,3.21,0.23,90,001047.830
0AE9,4.42,3.20,0.36,85,001047.930
0AE9,4.40,3.22,0.19,92,001048.030
0AE9,4.42,3.20,0.27,89,001048.130
0AE9,4.41,3.19,0.42,85,001048.230
0AE9,4.41,3.18,0.10,84,001048.330
0AE9,4.42,3.17,-0.05,89,001048.430
0AE9,4.40,3.20,0.11,89,001048.530
0AE9,4.44,3.17,-0.01,87,001048.630
0AE9,4.44,3.18,0.14,88,001048.730
0AE9,4.46,3.18,0.24,88,001048.830
0AE9,4.48,3.17,0.35,86,001048.930
0AE9,4.49,3.18,0.38,88,001049.030
0AE9,4.52,3.16,0.46,84,001049.130
0AE9,4.55,3.13,0.52,83,001049.230
0AE9,4.58,3.12,0.58,82,001049.330
0AE9,4.55,3.03,0.64,80,001049.430
0AE9,4.50,2.94,0.69,81,001049.530
0AE9,4.46,2.88,0.68,83,001049.630
0AE9,4.26,2.91,0.21,88,001049.930
0AE9,4.21,3.02,-0.06,88,001050.030
0AE9,4.17,3.10,0.15,89,001050.130
0AE9,4.19,3.19,0.31,86,001050.230
0AE9,4.23,3.28,0.02,83,001050.330
0AE9,4.29,3.26,0.05,91,001050.430
0AE9,4.51,3.14,-0.13,69,001050.530
0AE9,4.97,3.01,0.17,60,001050.640
0AE9,5.64,2.84,0.54,69,001050.740
0AE9,6.50,2.67,0.91,83,001050.840
0AE9,7.54,2.57,1.09,63,001050.940
0AE9,8.57,2.53,1.35,38,001051.040
0AE9,9.63,2.55,1.54,47,001051.140
0AE9,10.67,2.71,0.53,67,001051.240
0AE9,11.77,2.91,1.05,81,001051.340
0AE9,12.75,3.18,1.53,84,001051.440
0AE9,13.71,3.58,1.85,89,001051.540
0AE9,14.60,4.02,0.58,32,001051.640
0AE9,15.41,4.52,-0.46,45,001051.740
0AE9,16.09,5.03,-1.29,54,001051.840
0AE9,17.21,6.22,1.12,75,001052.040
0AE9,17.64,6.83,1.95,81,001052.140
0AE9,17.96,7.61,2.49,59,001052.240
0AE9,18.26,8.43,2.96,58,001052.340
0AE9,18.42,9.11,3.34,56,001052.440
0AE9,18.54,9.79,3.61,54,001052.540
0AE9,18.57,10.44,1.60,52,001052.640
0AE9,18.55,11.06,0.04,60,001052.740
0AE9,18.49,11.66,-1.07,65,001052.840
0AE9,18.33,12.19,-1.92,69,001052.940
0AE9,18.16,12.77,-0.39,76,001053.040
0AE9,17.97,13.28,0.73,79,001053.140
0AE9,17.72,13.83,-0.37,36,001053.240
0AE9,17.37,14.27,-1.16,34,001053.340
0AE9,16.99,14.70,-0.05,34,001053.440
0AE9,16.61,15.06,0.74,34,001053.540
0AE9,16.24,15.30,1.29,37,001053.640
0AE9,15.80,15.47,0.31,40,001053.740
0AE9,15.35,15.59,0.84,37,001053.840
0AE9,14.90,15.71,0.07,38,001053.940
0AE9,14.54,15.74,-0.44,41,001054.040
0AE9,14.17,15.67,-0.73,56,001054.140
