0AE9,1.10,3.11,0.43,71,002381.150
0AE9,1.07,3.07,0.49,66,002381.250
0AE9,1.13,3.12,0.17,75,002381.350
0AE9,1.10,3.11,0.34,67,002381.450
0AE9,1.11,3.12,0.44,71,002381.550
0AE9,1.10,3.11,0.40,73,002381.650
0AE9,1.13,3.14,0.25,78,002381.750
0AE9,1.10,3.12,0.39,67,002381.850
0AE9,1.06,3.09,0.42,67,002381.950
0AE9,1.07,3.08,0.45,72,002382.050
0AE9,1.06,3.09,0.56,67,002382.150
0AE9,1.09,3.09,0.57,73,002382.250
0AE9,1.06,3.06,0.57,67,002382.350
0AE9,1.08,3.10,0.27,74,002382.450
0AE9,1.09,3.11,0.00,71,002382.560
0AE9,1.07,3.10,0.19,67,002382.660
0AE9,1.05,3.08,0.32,67,002382.760
0AE9,1.07,3.08,0.33,74,002382.860
0AE9,1.05,3.08,0.42,68,002382.960
0AE9,1.04,3.06,0.50,67,002383.060
0AE9,1.04,3.05,0.57,67,002383.160
0AE9,1.04,3.05,0.64,67,002383.260
0AE9,1.04,3.05,0.70,67,002383.360
0AE9,1.09,3.09,0.37,76,002383.460
0AE9,1.07,3.07,0.42,69,002383.560
0AE9,1.09,3.08,0.41,74,002383.660
0AE9,1.09,3.06,0.51,67,002383.760
0AE9,1.05,3.05,0.53,67,002383.860
0AE9,1.06,3.05,0.44,73,002383.960
0AE9,1.07,3.05,0.39,74,002384.060
0AE9,1.08,3.07,0.31,75,002384.160
0AE9,1.13,3.10,0.07,76,002384.260
0AE9,1.17,3.14,-0.08,77,002384.360
0AE9,1.18,3.13,0.09,74,002384.460
0AE9,1.15,3.10,0.24,68,002384.560
0AE9,1.15,3.08,0.28,73,002384.660
0AE9,1.15,3.07,0.31,73,002384.760
0AE9,1.13,3.04,0.40,68,002384.860
0AE9,1.12,3.04,0.46,70,002384.960
0AE9,1.13,3.02,0.52,70,002385.060
0AE9,1.17,2.99,0.59,71,002385.160
0AE9,1.25,3.00,0.51,81,002385.260
0AE9,1.28,2.99,0.55,75,002385.360
0AE9,1.31,2.97,0.62,73,002385.460
0AE9,1.38,2.98,0.28,79,002385.560
0AE9,1.44,2.97,0.03,78,002385.660
0AE9,1.48,2.91,-0.10,78,002385.760
0AE9,1.46,2.85,0.01,88,002385.860
0AE9,1.36,2.78,0.07,65,002385.960
0AE9,1.29,2.74,-0.07,65,002386.060
0AE9,1.10,2.78,-0.12,64,002386.260
0AE9,1.08,2.88,-0.19,72,002386.360
0AE9,1.06,2.98,-0.34,68,002386.460
0AE9,1.07,3.10,-0.05,74,002386.560
0AE9,1.18,3.23,-0.07,78,002386.660
0AE9,1.19,3.25,-0.26,72,002386.760
0AE9,1.28,3.19,0.00,78,002386.860
