0AE9,4.77,3.31,-0.42,81,001969.340
0AE9,4.72,3.24,-0.14,83,001969.440
0AE9,4.63,3.24,-0.29,88,001969.540
0AE9,4.51,3.27,-0.28,93,001969.640
0AE9,4.49,3.39,-0.09,83,001969.740
0AE9,4.45,3.49,0.06,83,001969.840
0AE9,4.45,3.60,-0.08,80,001969.940
0AE9,4.48,3.71,0.14,73,001970.040
0AE9,4.51,3.78,-0.03,76,001970.140
0AE9,4.54,3.69,-0.23,80,001970.240
0AE9,4.89,3.56,-0.26,58,001970.340
0AE9,5.53,3.43,-0.52,66,001970.440
0AE9,6.28,3.31,-0.87,79,001970.540
0AE9,7.26,3.34,-1.23,90,001970.640
0AE9,8.39,3.37,-1.41,44,001970.740
0AE9,9.48,3.47,-1.60,45,001970.840
0AE9,10.60,3.76,-1.83,67,001970.940
0AE9,11.67,4.09,-2.07,80,001971.040
0AE9,12.60,4.49,-2.37,84,001971.140
0AE9,13.39,5.00,-2.77,86,001971.240
0AE9,14.08,5.46,-3.10,66,001971.340
0AE9,14.75,5.98,-3.41,72,001971.440
0AE9,15.29,6.60,-3.71,79,001971.550
0AE9,15.71,7.29,-1.60,52,001971.650
0AE9,16.01,7.96,-2.36,49,001971.750
0AE9,16.18,8.62,-0.56,50,001971.850
0AE9,16.31,9.21,0.80,52,001971.950
0AE9,16.30,9.76,1.81,56,001972.050
0AE9,16.24,10.30,0.13,61,001972.150
0AE9,16.14,10.77,1.30,62,001972.250
0AE9,15.93,11.26,2.12,62,001972.350
0AE9,15.71,11.67,0.48,62,001972.450
0AE9,15.42,12.02,-0.69,60,001972.550
0AE9,15.00,12.33,-1.51,60,001972.650
0AE9,14.64,12.57,-2.07,59,001972.750
0AE9,14.24,12.72,-2.40,53,001972.850
0AE9,13.77,12.85,-1.06,77,001972.950
0AE9,13.27,12.98,-0.20,65,001973.050
0AE9,12.70,13.02,0.34,80,001973.150
0AE9,12.10,13.02,0.66,56,001973.250
0AE9,11.53,12.91,0.21,63,001973.350
0AE9,10.91,12.75,-0.04,65,001973.450
0AE9,10.34,12.47,0.17,58,001973.550
0AE9,9.75,12.13,0.21,60,001973.650
0AE9,9.14,11.77,0.21,54,001973.750
0AE9,8.60,11.37,0.04,54,001973.850
0AE9,8.14,10.98,0.22,56,001973.950
0AE9,7.62,10.54,0.31,63,001974.050
0AE9,7.11,10.03,0.40,68,001974.150
0AE9,6.57,9.57,0.31,74,001974.250
0AE9,6.17,9.12,0.11,75,001974.350
0AE9,5.82,8.61,-0.12,56,001974.450
0AE9,5.45,8.21,0.04,55,001974.550
0AE9,5.13,7.82,-0.15,59,001974.650
0AE9,4.83,7.48,-0.12,60,001974.750
0AE9,4.61,7.20,-0.25,61,001974.850
0AE9,4.40,6.89,-0.36,64,001974.950
0AE9,4.24,6.59,-0.38,66,001975.050
0AE9,4.08,6.37,-0.41,66,001975.150
0AE9,3.93,6.12,-0.16,67,001975.250
0AE9,3.79,5.88,0.09,71,001975.350
0AE9,3.65,5.80,-0.14,64,001975.450
0AE9,3.58,5.68,0.01,71,001975.550
0AE9,3.47,5.60,-0.17,69,001975.650
0AE9,3.43,5.52,0.09,69,001975.750
0AE9,3.36,5.48,-0.09,69,001975.850
0AE9,3.30,5.44,0.15,69,001975.950
0AE9,3.15,5.37,-0.46,70,001977.060
0AE9,3.15,5.37,-0.13,67,001977.160
0AE9,3.15,5.35,-0.26,71,001977.260
0AE9,3.17,5.34,-0.40,70,001977.360
0AE9,3.17,5.31,-0.12,73,001977.460
0AE9,3.16,5.25,-0.30,73,001977.560
0AE9,3.16,5.21,-0.41,75,001977.660
0AE9,3.18,5.17,-0.48,77,001977.760
0AE9,3.22,5.10,-0.48,81,001977.860
0AE9,3.26,5.01,-0.30,85,001977.960
0AE9,3.29,4.94,-0.10,82,001978.060
0AE9,3.33,4.86,0.12,81,001978.160
0AE9,3.39,4.80,0.28,79,001978.260
0AE9,3.48,4.75,0.04,78,001978.360
0AE9,3.52,4.68,0.08,85,001978.460
0AE9,3.57,4.62,0.27,79,001978.560
0AE9,3.60,4.58,0.06,93,001978.660
0AE9,3.65,4.53,-0.09,83,001978.760
0AE9,3.72,4.44,0.09,83,001978.860
0AE9,3.78,4.35,0.20,85,001978.960
0AE9,3.83,4.28,0.30,84,001979.060
0AE9,3.88,4.21,0.34,86,001979.160
0AE9,3.89,4.19,0.10,83,001979.260
0AE9,3.87,4.19,-0.15,90,001979.360
0AE9,3.89,4.17,-0.16,87,001979.460
0AE9,3.91,4.15,-0.25,96,001979.560
0AE9,3.94,4.13,-0.26,99,001979.660
0AE9,3.98,4.09,-0.04,83,001979.760
0AE9,4.03,4.01,0.18,82,001979.860
0AE9,4.12,3.86,0.05,92,001980.060
0AE9,4.14,3.84,-0.13,84,001980.160
0AE9,4.16,3.78,0.09,85,001980.260
0AE9,4.18,3.72,-0.01,89,001980.360
0AE9,4.21,3.69,0.14,86,001980.460
0AE9,4.22,3.66,0.27,86,001980.560
0AE9,4.23,3.64,0.02,85,001980.660
