0AE9,2.91,2.37,-0.24,85,000217.390
0AE9,2.90,2.29,-0.03,92,000217.490
0AE9,2.85,2.28,0.04,89,000217.590
0AE9,2.75,2.26,-0.09,83,000217.690
0AE9,2.70,2.31,0.07,88,000217.790
0AE9,2.66,2.39,-0.14,87,000217.890
0AE9,2.65,2.47,-0.03,94,000217.990
0AE9,2.65,2.56,-0.22,90,000218.090
0AE9,2.76,2.68,0.11,96,000218.290
0AE9,3.02,2.58,-0.08,85,000218.400
0AE9,3.54,2.54,0.13,63,000218.500
0AE9,4.34,2.46,-0.33,48,000218.600
0AE9,5.32,2.52,0.21,77,000218.700
0AE9,6.42,2.58,0.79,87,000218.800
0AE9,7.65,2.77,1.20,42,000218.900
0AE9,8.91,3.02,1.48,45,000219.000
0AE9,10.14,3.44,1.72,65,000219.100
0AE9,11.29,3.96,0.57,79,000219.200
0AE9,12.25,4.54,-0.46,82,000219.300
0AE9,13.11,5.24,-1.16,87,000219.400
0AE9,13.89,6.05,-1.67,79,000219.500
0AE9,14.55,6.90,-2.11,85,000219.600
0AE9,15.03,7.87,-2.32,33,000219.700
0AE9,15.38,8.85,-2.44,37,000219.800
0AE9,15.55,9.82,-2.60,55,000219.900
0AE9,15.70,10.85,-2.62,69,000220.000
0AE9,15.69,11.78,-2.63,76,000220.100
0AE9,15.51,12.76,-2.48,85,000220.200
0AE9,15.24,13.64,-2.39,87,000220.300
0AE9,14.85,14.52,-2.03,52,000220.400
0AE9,14.31,15.31,-1.68,64,000220.500
0AE9,13.67,16.03,-1.19,73,000220.600
0AE9,13.02,16.60,-0.78,78,000220.700
0AE9,12.27,17.05,-0.37,84,000220.800
0AE9,11.37,17.45,-0.21,55,000220.900
0AE9,10.50,17.72,-0.06,57,000221.000
0AE9,9.58,17.81,0.09,61,000221.100
0AE9,8.68,17.82,-0.09,67,000221.200
0AE9,7.79,17.75,-0.28,73,000221.300
0AE9,6.91,17.63,0.02,80,000221.400
0AE9,6.08,17.44,-0.06,85,000221.500
0AE9,5.30,17.33,-0.19,89,000221.600
0AE9,3.85,17.00,0.27,72,000221.800
0AE9,3.25,16.78,0.07,79,000221.900
0AE9,2.73,16.55,-0.11,73,000222.000
0AE9,1.86,16.16,-0.37,56,000222.200
0AE9,0.66,15.53,-0.39,56,000222.800
0AE9,0.53,15.44,-0.29,56,000223.100
0AE9,0.47,15.42,-0.30,56,000223.300
0AE9,0.43,15.39,-0.46,56,000223.810
0AE9,0.41,15.38,-0.43,56,000224.010
0AE9,0.40,15.37,-0.13,57,000224.110
0AE9,0.41,15.36,-0.30,56,000224.210
0AE9,0.42,15.37,-0.33,55,000224.310
0AE9,0.41,15.38,-0.07,57,000224.410
0AE9,0.41,15.38,-0.25,56,000224.510
0AE9,0.41,15.37,-0.30,56,000224.610
0AE9,0.40,15.35,-0.37,56,000224.710
0AE9,0.39,15.34,-0.43,57,000224.810
0AE9,0.40,15.28,-0.64,58,000224.910
0AE9,0.41,15.28,-0.71,56,000225.010
0AE9,0.42,15.29,-0.68,56,000225.110
0AE9,0.43,15.30,-0.62,55,000225.210
0AE9,0.44,15.31,-0.61,56,000225.310
0AE9,0.42,15.32,-0.63,56,000225.410
0AE9,0.48,15.30,-0.67,54,000225.510
0AE9,0.53,15.25,-0.70,54,000225.610
0AE9,0.52,15.26,-0.36,55,000225.710
0AE9,0.58,15.19,-0.47,53,000225.810
0AE9,0.62,15.15,-0.15,54,000225.910
0AE9,0.69,15.04,-0.21,52,000226.010
0AE9,0.72,14.93,-0.31,54,000226.110
0AE9,0.73,14.83,-0.09,55,000226.210
0AE9,0.77,14.71,-0.23,54,000226.310
0AE9,0.79,14.62,-0.04,54,000226.410
0AE9,0.82,14.53,-0.05,54,000226.510
0AE9,0.87,14.42,-0.21,55,000226.610
0AE9,0.89,14.36,-0.01,55,000226.710
0AE9,0.92,14.28,-0.13,54,000226.810
0AE9,0.93,14.21,-0.14,55,000226.910
0AE9,0.96,14.15,0.02,54,000227.010
0AE9,0.98,14.09,-0.10,53,000227.110
0AE9,0.94,13.92,0.12,48,000227.210
0AE9,0.99,13.80,-0.02,59,000227.310
0AE9,1.01,13.59,0.14,64,000227.410
0AE9,1.09,13.47,0.11,61,000227.510
