0AE9,3.69,3.27,0.75,93,000975.480
0AE9,3.67,3.29,0.78,91,000975.580
0AE9,3.67,3.28,0.76,94,000975.680
0AE9,3.69,3.30,0.79,90,000975.780
0AE9,3.70,3.29,0.80,91,000975.880
0AE9,3.70,3.30,0.81,91,000975.980
0AE9,3.69,3.31,0.76,94,000976.080
0AE9,3.70,3.31,0.71,94,000976.180
0AE9,3.71,3.33,0.75,90,000976.280
0AE9,3.69,3.32,0.72,95,000976.380
0AE9,3.69,3.28,0.75,91,000976.490
0AE9,3.67,3.25,0.40,94,000976.590
0AE9,3.62,3.21,0.08,92,000976.690
0AE9,3.58,3.17,-0.13,94,000976.790
0AE9,3.59,3.15,0.00,97,000976.890
0AE9,3.59,3.15,-0.16,94,000976.990
0AE9,3.61,3.17,-0.33,92,000977.090
0AE9,3.62,3.20,-0.47,91,000977.190
0AE9,3.50,3.10,0.05,94,000977.390
0AE9,3.54,3.12,0.26,91,000977.490
0AE9,3.54,3.14,-0.04,90,000977.590
0AE9,3.53,3.15,0.04,98,000977.690
0AE9,3.56,3.16,0.15,96,000977.790
0AE9,3.57,3.18,0.02,97,000977.890
0AE9,3.58,3.21,-0.16,94,000977.990
0AE9,3.59,3.21,-0.05,98,000978.090
0AE9,3.58,3.21,0.10,96,000978.190
0AE9,3.56,3.19,-0.06,96,000978.290
0AE9,3.57,3.20,-0.13,98,000978.390
0AE9,3.55,3.20,-0.20,97,000978.490
0AE9,3.53,3.17,0.09,91,000978.590
0AE9,3.51,3.15,0.28,92,000978.690
0AE9,3.50,3.15,0.44,91,000978.790
0AE9,3.52,3.14,0.57,90,000978.890
0AE9,3.56,3.16,0.61,93,000978.990
0AE9,3.58,3.22,0.62,94,000979.090
0AE9,3.64,3.23,0.58,95,000979.190
0AE9,3.67,3.27,0.26,92,000979.290
0AE9,3.70,3.29,0.02,94,000979.390
0AE9,3.75,3.29,0.16,94,000979.490
0AE9,3.78,3.29,-0.02,94,000979.590
0AE9,3.71,3.12,-0.17,92,000979.690
0AE9,3.73,3.08,-0.08,96,000979.790
0AE9,3.72,3.06,-0.13,96,000979.890
0AE9,3.69,3.04,-0.15,97,000979.990
0AE9,3.63,3.03,-0.28,95,000980.090
0AE9,3.58,3.08,-0.41,93,000980.190
0AE9,3.52,3.13,-0.52,92,000980.290
