0AE9,2.45,3.25,-0.07,96,001450.920
0AE9,2.44,3.26,-0.14,95,001451.020
0AE9,2.48,3.23,0.05,94,001451.120
0AE9,2.49,3.25,-0.02,96,001451.220
0AE9,2.49,3.23,-0.23,90,001451.320
0AE9,2.49,3.26,-0.37,90,001451.420
0AE9,2.49,3.25,-0.46,92,001451.520
0AE9,2.50,3.24,-0.47,95,001451.620
0AE9,2.51,3.17,-0.39,98,001451.720
0AE9,2.51,3.12,-0.11,94,001451.820
0AE9,2.50,3.14,-0.23,94,001451.930
0AE9,2.42,3.11,0.05,86,001452.030
0AE9,2.44,3.15,-0.10,94,001452.130
0AE9,2.41,3.13,0.11,90,001452.230
0AE9,2.42,3.14,-0.01,95,001452.330
0AE9,2.43,3.14,-0.14,94,001452.430
0AE9,2.43,3.15,-0.33,89,001452.530
0AE9,2.43,3.13,-0.10,92,001452.630
0AE9,2.46,3.15,-0.26,92,001452.730
0AE9,2.44,3.14,-0.02,91,001452.830
0AE9,2.43,3.15,-0.05,96,001452.930
0AE9,2.45,3.16,-0.24,91,001453.030
0AE9,2.46,3.18,-0.32,94,001453.130
0AE9,2.45,3.17,-0.10,93,001453.230
0AE9,2.45,3.19,-0.30,89,001453.330
0AE9,2.45,3.20,-0.44,90,001453.430
0AE9,2.43,3.18,-0.14,91,001453.530
0AE9,2.43,3.18,0.04,93,001453.630
0AE9,2.43,3.17,0.21,92,001453.730
0AE9,2.47,3.18,0.02,95,001453.830
0AE9,2.46,3.12,0.24,87,001453.930
0AE9,2.52,3.14,0.02,94,001454.030
0AE9,2.53,3.15,0.20,93,001454.130
0AE9,2.55,3.18,0.31,93,001454.230
0AE9,2.57,3.17,0.38,95,001454.330
0AE9,2.61,3.18,0.48,93,001454.430
0AE9,2.65,3.15,0.51,95,001454.530
0AE9,2.70,3.13,0.19,93,001454.630
0AE9,2.71,3.08,0.28,96,001454.730
0AE9,2.69,3.03,0.30,95,001454.830
0AE9,2.63,3.00,0.45,87,001454.930
0AE9,2.56,3.01,0.55,88,001455.030
0AE9,2.51,3.06,0.32,95,001455.130
0AE9,2.44,3.11,0.29,94,001455.230
0AE9,2.42,3.17,0.42,89,001455.330
0AE9,2.40,3.29,0.51,86,001455.430
0AE9,2.40,3.35,0.15,86,001455.530
0AE9,2.48,3.43,0.33,88,001455.630
0AE9,2.55,3.38,0.02,91,001455.730
0AE9,2.78,3.21,-0.20,90,001455.830
0AE9,3.25,3.00,-0.33,73,001455.930
0AE9,3.92,2.73,-0.52,58,001456.030
0AE9,4.74,2.45,0.13,60,001456.130
0AE9,5.71,2.16,0.68,81,001456.230
0AE9,6.64,1.95,1.25,85,001456.330
0AE9,7.76,1.89,1.60,28,001456.430
0AE9,8.90,1.84,1.96,38,001456.530
0AE9,9.96,1.88,2.31,57,001456.630
0AE9,11.01,2.03,0.81,72,001456.730
0AE9,12.01,2.22,1.65,80,001456.830
0AE9,12.90,2.45,2.38,84,001456.940
0AE9,13.81,2.72,2.93,48,001457.040
0AE9,14.64,2.96,3.46,54,001457.140
0AE9,16.06,3.63,1.52,59,001457.340
0AE9,nan,nan,nan,0,001457.440
0AE9,16.69,4.06,2.68,66,001457.540
0AE9,17.25,4.52,3.61,69,001457.640
0AE9,17.84,5.01,1.17,82,001457.740
0AE9,18.17,5.35,-0.78,71,001457.840
0AE9,18.48,5.73,-2.26,74,001457.940
0AE9,18.97,6.37,1.63,75,001458.140
0AE9,19.22,6.86,3.76,79,001458.340
0AE9,19.31,7.07,4.31,54,001458.440
0AE9,19.38,7.26,4.64,52,001458.540
0AE9,nan,nan,nan,0,001458.640
0AE9,19.29,7.40,4.78,61,001458.740
0AE9,19.24,7.48,4.68,41,001458.840
0AE9,19.14,7.59,4.55,52,001458.940
0AE9,19.01,7.58,4.32,41,001459.040
0AE9,18.78,7.53,3.96,20,001459.140
0AE9,18.50,7.50,3.52,24,001459.240
0AE9,18.17,7.39,3.04,46,001459.340
0AE9,17.85,7.16,2.01,61,001459.440
0AE9,17.45,6.97,1.35,60,001459.540
0AE9,17.01,6.74,0.89,63,001459.640
0AE9,16.53,6.40,0.79,69,001459.740
0AE9,16.01,6.19,0.64,54,001459.840
0AE9,15.46,6.01,0.34,52,001459.940
0AE9,14.80,5.83,0.44,65,001460.040
0AE9,14.29,5.69,0.09,63,001460.140
0AE9,13.87,5.57,-0.13,66,001460.240
0AE9,13.50,5.48,-0.35,58,001460.340
0AE9,13.22,5.39,0.01,57,001460.440
0AE9,12.99,5.32,0.27,57,001460.540
0AE9,12.79,5.27,0.46,55,001460.640
0AE9,12.60,5.22,0.13,56,001460.740
0AE9,12.44,5.19,-0.10,59,001460.840
0AE9,12.33,5.16,-0.29,57,001460.940
0AE9,12.24,5.15,-0.41,58,001461.040
0AE9,12.20,5.15,-0.55,54,001461.140
0AE9,12.18,5.18,-0.63,57,001461.240
0AE9,12.13,5.16,-0.66,59,001461.340
0AE9,12.08,5.14,-0.70,57,001461.440
0AE9,nan,nan,nan,0,001461.540
0AE9,12.10,5.09,-0.25,88,001461.640
0AE9,12.08,5.09,-0.43,54,001461.740
0AE9,12.06,5.09,-0.53,59,001461.840
0AE9,12.03,5.09,-0.61,55,001461.940
0AE9,12.06,5.10,-0.70,56,001462.050
0AE9,12.06,5.11,-0.76,54,001462.150
0AE9,12.03,5.11,-0.78,55,001462.250
0AE9,12.04,5.11,-0.82,56,001462.350
0AE9,12.03,5.10,-0.85,55,001462.450
0AE9,12.05,5.13,-0.85,56,001462.550
0AE9,12.03,5.12,-0.86,55,001462.650
0AE9,12.02,5.11,-0.86,58,001462.750
0AE9,12.01,5.10,-0.84,60,001462.850
0AE9,12.02,5.10,-0.87,53,001462.950
0AE9,12.02,5.11,-0.89,54,001463.050
0AE9,12.01,5.10,-0.88,56,001463.150
0AE9,12.01,5.10,-0.90,54,001463.250
