0AE9,0.08,3.93,-0.21,60,003182.230
0AE9,0.15,3.96,-0.09,57,003182.330
0AE9,0.20,4.00,0.12,57,003182.430
0AE9,0.23,4.02,0.27,58,003182.540
0AE9,0.12,3.95,0.13,62,003182.640
0AE9,0.13,3.94,-0.03,59,003182.740
0AE9,0.10,3.91,-0.06,60,003182.840
0AE9,0.12,3.94,0.15,59,003182.940
0AE9,0.10,3.94,-0.02,60,003183.040
0AE9,0.09,3.93,-0.16,60,003183.140
0AE9,0.08,3.93,-0.22,60,003183.240
0AE9,0.06,3.91,-0.29,60,003183.340
0AE9,0.06,3.89,-0.30,59,003183.440
0AE9,0.05,3.89,-0.31,60,003183.540
0AE9,0.04,3.89,-0.37,60,003183.640
0AE9,0.11,3.94,-0.10,57,003183.740
0AE9,0.08,3.92,-0.15,60,003183.840
0AE9,0.14,3.94,0.08,58,003183.940
0AE9,0.16,3.97,0.19,58,003184.040
0AE9,0.21,3.97,0.17,57,003184.140
0AE9,0.22,4.00,0.26,58,003184.240
0AE9,0.23,4.01,0.35,58,003184.340
0AE9,0.24,4.02,0.43,58,003184.440
0AE9,0.18,3.98,0.19,60,003184.540
0AE9,0.21,4.00,0.26,57,003184.640
0AE9,0.22,4.02,0.32,58,003184.740
0AE9,0.22,4.03,0.35,58,003184.840
0AE9,0.24,4.05,0.44,58,003184.940
0AE9,0.19,4.01,0.29,60,003185.040
0AE9,0.19,3.97,0.17,58,003185.140
0AE9,0.17,3.94,0.11,59,003185.240
0AE9,0.23,3.97,0.17,56,003185.340
0AE9,0.24,3.95,0.04,57,003185.440
0AE9,0.25,3.92,-0.02,57,003185.540
0AE9,0.25,3.89,-0.03,57,003185.640
0AE9,0.35,3.85,-0.08,56,003185.840
0AE9,0.45,3.82,0.13,55,003185.940
0AE9,0.53,3.78,0.27,58,003186.040
0AE9,0.61,3.71,0.31,64,003186.140
0AE9,0.52,3.56,0.03,58,003186.240
0AE9,0.52,3.52,0.11,58,003186.340
0AE9,0.47,3.49,0.05,56,003186.440
0AE9,0.45,3.53,0.11,56,003186.540
0AE9,0.38,3.59,0.16,58,003186.640
0AE9,0.35,3.69,0.28,58,003186.740
0AE9,0.38,3.79,0.32,56,003186.840
0AE9,0.36,3.85,0.15,64,003186.940
0AE9,0.45,3.91,0.24,53,003187.040
0AE9,0.56,3.82,0.39,61,003187.140
0AE9,0.99,3.64,0.50,88,003187.240
0AE9,1.66,3.36,0.10,83,003187.340
0AE9,2.48,3.06,-0.34,50,003187.440
0AE9,3.46,2.77,0.31,41,003187.540
0AE9,4.53,2.54,-0.45,71,003187.640
0AE9,6.69,2.25,1.12,88,003187.850
0AE9,7.85,2.25,1.52,29,003187.950
0AE9,9.01,2.30,1.90,47,003188.050
0AE9,10.05,2.42,2.19,59,003188.150
0AE9,11.01,2.56,0.85,69,003188.250
0AE9,11.93,2.75,1.43,77,003188.350
0AE9,12.78,3.00,1.84,83,003188.450
0AE9,13.57,3.27,2.15,86,003188.550
0AE9,14.27,3.49,0.82,30,003188.650
0AE9,14.89,3.76,-0.17,28,003188.750
0AE9,15.44,4.04,-0.92,27,003188.850
0AE9,15.98,4.27,-1.49,24,003188.950
0AE9,16.47,4.59,-1.91,30,003189.050
0AE9,16.85,4.88,-0.67,31,003189.150
0AE9,17.21,5.12,0.23,29,003189.250
0AE9,17.61,5.34,0.88,30,003189.350
0AE9,17.92,5.60,1.33,37,003189.450
0AE9,18.18,5.83,1.56,38,003189.550
0AE9,18.39,6.02,1.71,38,003189.650
0AE9,18.59,6.11,1.84,32,003189.750
0AE9,18.86,6.28,1.77,48,003189.850
0AE9,19.09,6.42,1.64,56,003189.950
0AE9,19.25,6.61,1.14,70,003190.050
0AE9,19.36,6.65,0.97,72,003190.150
0AE9,19.60,6.73,0.71,82,003190.350
0AE9,19.66,6.75,0.71,67,003190.450
0AE9,19.66,6.74,0.78,54,003190.550
0AE9,19.65,6.72,0.83,52,003190.650
0AE9,19.72,6.53,0.53,53,003193.060
0AE9,19.70,6.52,0.70,56,003193.260
0AE9,19.70,6.53,0.28,57,003193.360
0AE9,19.72,6.53,0.11,61,003193.560
0AE9,19.71,6.54,0.33,56,003193.660
0AE9,19.72,6.54,0.48,60,003193.760
0AE9,19.72,6.54,0.12,60,003193.860
0AE9,19.73,6.53,0.33,60,003193.960
0AE9,19.75,6.54,0.45,67,003194.060
0AE9,19.72,6.53,0.11,55,003194.160
0AE9,nan,nan,nan,0,003194.260
0AE9,nan,nan,nan,0,003194.360
0AE9,19.73,6.56,-0.16,60,003194.460
0AE9,nan,nan,nan,0,003194.560
0AE9,19.74,6.53,0.08,66,003194.660
0AE9,19.72,6.52,0.30,56,003194.760
0AE9,19.70,6.53,0.47,51,003194.860
0AE9,19.70,6.53,0.60,58,003194.960
0AE9,19.69,6.54,0.20,54,003195.060
