0AE9,4.15,2.91,-0.52,87,002899.670
0AE9,4.14,2.92,-0.44,93,002899.770
0AE9,4.15,2.93,-0.52,87,002899.870
0AE9,4.11,2.90,-0.27,91,002899.970
0AE9,4.13,2.90,-0.27,91,002900.070
0AE9,4.15,2.92,-0.37,88,002900.170
0AE9,4.10,2.88,-0.10,89,002900.280
0AE9,4.05,2.84,0.14,86,002900.380
0AE9,4.09,2.86,0.03,91,002900.480
0AE9,4.12,2.89,-0.08,90,002900.580
0AE9,4.11,2.89,-0.30,85,002900.680
0AE9,4.07,2.85,-0.05,88,002900.780
0AE9,4.04,2.81,0.18,86,002900.880
0AE9,4.05,2.83,-0.06,87,002900.980
0AE9,4.09,2.87,-0.23,88,002901.080
0AE9,4.09,2.87,-0.33,88,002901.180
0AE9,4.10,2.85,-0.39,88,002901.280
0AE9,4.06,2.81,-0.21,91,002901.380
0AE9,4.06,2.79,0.04,86,002901.480
0AE9,4.05,2.79,0.18,89,002901.580
0AE9,4.06,2.79,0.01,89,002901.680
0AE9,4.07,2.79,-0.17,87,002901.780
0AE9,4.05,2.77,-0.27,89,002901.880
0AE9,4.06,2.78,-0.29,91,002901.980
0AE9,4.06,2.78,-0.26,92,002902.080
0AE9,4.06,2.77,-0.02,87,002902.180
0AE9,4.06,2.75,-0.12,89,002902.280
0AE9,4.06,2.76,-0.17,91,002902.380
0AE9,4.05,2.77,-0.33,86,002902.480
0AE9,4.07,2.78,-0.45,86,002902.580
0AE9,4.05,2.80,-0.54,87,002902.680
0AE9,4.07,2.81,-0.45,92,002902.780
0AE9,4.03,2.80,-0.11,86,002902.880
0AE9,3.99,2.79,0.10,89,002902.980
0AE9,3.99,2.80,0.16,92,002903.080
0AE9,4.03,2.85,0.00,94,002903.180
0AE9,4.06,2.89,-0.20,87,002903.280
0AE9,4.08,2.92,-0.33,89,002903.380
0AE9,4.05,2.91,-0.08,90,002903.480
0AE9,4.04,2.92,0.06,96,002903.580
0AE9,4.05,2.94,0.00,94,002903.680
0AE9,4.02,2.91,0.17,90,002903.780
0AE9,4.00,2.89,0.33,88,002903.880
0AE9,4.04,2.91,0.12,91,002903.980
0AE9,4.06,2.90,0.16,92,002904.080
0AE9,4.09,2.92,0.30,87,002904.180
0AE9,4.11,2.93,0.31,91,002904.280
0AE9,4.13,2.94,0.46,88,002904.380
0AE9,4.16,2.95,0.40,91,002904.480
0AE9,4.21,2.97,0.34,91,002904.580
0AE9,4.30,3.00,0.10,86,002904.680
0AE9,4.38,2.98,0.22,83,002904.780
0AE9,4.43,2.92,0.38,77,002904.880
0AE9,4.43,2.85,0.44,82,002904.980
0AE9,4.39,2.78,0.17,83,002905.080
0AE9,4.23,2.75,0.11,91,002905.290
0AE9,4.15,2.79,0.13,95,002905.390
0AE9,4.11,2.88,-0.10,90,002905.490
0AE9,4.08,3.00,-0.21,92,002905.590
0AE9,4.05,3.12,-0.27,93,002905.690
0AE9,4.07,3.17,-0.36,90,002905.790
0AE9,4.24,3.18,-0.07,81,002905.890
0AE9,4.69,3.27,0.12,56,002905.990
0AE9,5.41,3.56,-0.22,69,002906.090
0AE9,6.30,3.93,-0.58,83,002906.190
0AE9,7.26,4.39,-0.93,88,002906.290
0AE9,8.32,5.00,-1.04,47,002906.390
0AE9,9.39,5.72,-1.17,78,002906.490
0AE9,10.38,6.48,-1.34,84,002906.590
0AE9,11.23,7.44,-0.65,64,002906.690
0AE9,12.04,8.40,-0.08,77,002906.790
0AE9,12.67,9.36,0.45,79,002906.890
0AE9,nan,nan,nan,0,002906.990
0AE9,13.28,10.51,1.01,83,002907.090
0AE9,13.78,11.59,1.53,79,002907.190
0AE9,14.19,12.56,1.98,83,002907.290
0AE9,14.49,13.46,0.54,87,002907.390
0AE9,14.67,14.34,-0.54,35,002907.490
0AE9,14.84,15.07,-1.41,41,002907.590
0AE9,14.96,15.69,-2.12,46,002907.690
0AE9,15.06,16.24,-2.70,51,002907.790
0AE9,15.07,16.71,-0.89,52,002907.890
0AE9,15.13,17.11,0.49,55,002907.990
0AE9,15.11,17.43,-0.77,54,002908.090
0AE9,15.15,17.71,-1.70,56,002908.190
0AE9,15.15,17.86,-2.35,62,002908.290
0AE9,15.17,17.99,-2.75,59,002908.390
0AE9,15.17,18.06,-3.06,59,002908.490
0AE9,15.15,18.14,-3.11,40,002908.590
0AE9,15.15,18.15,-3.02,30,002908.690
0AE9,15.12,18.11,-2.80,36,002908.790
0AE9,15.12,18.01,-2.46,57,002908.890
0AE9,15.10,17.86,-1.98,73,002908.990
0AE9,15.06,17.60,-1.68,79,002909.090
0AE9,15.07,17.33,-1.21,90,002909.190
0AE9,15.01,16.95,-0.92,91,002909.290
0AE9,15.02,16.57,-0.52,85,002909.390
0AE9,15.02,16.26,-0.16,80,002909.490
0AE9,15.04,15.99,0.07,81,002909.590
0AE9,15.15,15.12,0.05,80,002910.800
0AE9,15.13,15.11,0.38,79,002911.000
0AE9,15.14,15.10,0.72,81,002911.600
0AE9,15.14,15.09,0.78,81,002915.710
